trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
1019,ema_21,ema_50,0,69,99,4.89359,29.36374,5.79533,-0.74677,0.82164,0.03328,1.91171,08:00:00,3.68198
516,ema_21,ema_50,0,64,81,4.1325,29.48512,9.99287,-1.61105,0.65676,0.03829,2.05156,08:00:00,3.66814
1044,ema_21,ema_50,0,68,99,4.36801,30.15779,7.15087,0.20435,0.88608,0.03719,3.70001,08:00:00,3.64713
754,ema_21,ema_50,0,67,97,4.70237,33.25502,9.38725,0.56677,0.81479,0.05821,3.6529,08:00:00,3.62078
1084,ema_21,ema_50,0,68,100,4.91959,30.67735,1.50818,3.00944,0.8893,0.0487,5.54449,08:00:00,3.54096
676,ema_21,ema_50,0,32,99,5.07827,33.82305,4.72243,-3.42818,0.87249,0.08048,19.98244,08:00:00,3.53232
399,ema_21,ema_50,0,59,90,4.76604,35.39597,7.43107,-2.8402,0.74377,0.4593,0.6691,08:00:00,3.53102
493,ema_21,ema_50,0,59,80,4.27558,31.39669,6.22395,-1.46994,0.86139,0.05064,19.65998,08:00:00,3.50684
15,ema_9,ema_21,0,23,40,5.63108,49.21282,9.82592,1.60213,0.16377,0.91258,1.65896,08:00:00,3.50123
1514,ema_21,ema_50,0,30,70,4.60079,36.01228,1.38269,-4.99142,0.27524,0.0841,8.38651,08:00:00,3.45243
134,ema_21,ema_50,1,53,81,4.14798,37.13737,7.11548,-0.23168,0.3792,0.08452,15.48214,08:00:00,3.44303
597,ema_9,ema_21,0,67,83,4.48706,32.20324,9.31619,-2.50249,0.85874,0.03487,19.00696,08:00:00,3.41986
1243,ema_21,ema_50,0,28,91,4.7149,27.80576,2.04538,-1.69262,0.94376,0.01884,5.47374,08:00:00,3.41036
1852,ema_21,ema_50,0,29,62,4.74384,33.84636,0.88874,-4.80388,0.82266,0.04484,9.99341,08:00:00,3.39944
253,ema_21,ema_50,0,65,84,4.27618,32.43903,7.38381,-1.75333,0.8649,0.05345,19.60203,08:00:00,3.39887
1393,ema_21,ema_50,0,32,54,2.78479,33.2653,1.43634,-4.83457,0.87627,0.00078,8.20744,08:00:00,3.36685
1266,ema_21,ema_50,0,22,90,5.15828,37.45078,1.15736,-4.21859,0.9333,0.05489,6.34644,08:00:00,3.35732
44,ema_21,ema_50,1,54,73,4.45704,22.92754,2.81985,-4.14261,0.06177,0.04853,18.4967,08:00:00,3.31248
1850,ema_21,ema_50,0,27,59,4.62565,36.43091,1.60461,-4.68448,0.84854,0.28198,8.12058,08:00:00,3.27856
101,ema_9,ema_21,1,55,61,4.95727,26.82839,0.93902,-2.87205,0.09057,0.04178,18.1217,08:00:00,3.25785
1737,ema_21,ema_50,0,34,65,4.68786,37.18917,0.30914,-4.71424,0.79413,0.0888,9.12847,08:00:00,3.23379
757,ema_21,ema_50,0,69,98,4.88374,29.52763,5.13094,0.28732,0.86754,0.0346,0.9752,08:00:00,3.22365
9,ema_21,ema_50,0,6,97,4.57212,40.21522,0.44486,-3.12056,0.04466,0.62731,9.7413,08:00:00,3.19003
775,ema_21,ema_50,0,70,98,4.73145,30.65381,4.94136,0.00344,0.7978,0.04357,2.36306,08:00:00,3.17917
798,ema_21,ema_50,0,27,92,4.66106,30.45807,5.05912,-0.05268,0.73573,0.04978,2.54532,08:00:00,3.15869
1357,ema_21,ema_50,0,27,97,5.25244,34.94596,2.03453,-3.90694,0.90245,0.08624,11.93026,08:00:00,3.11213
1242,ema_21,ema_50,0,32,70,4.51365,33.6871,1.69723,-4.0446,0.8394,0.04769,0.24204,08:00:00,3.10922
1702,ema_21,ema_50,0,26,69,4.58706,38.64565,1.88444,-4.82034,0.81663,0.11456,7.31537,08:00:00,3.06841
54,ema_9,ema_21,1,46,59,5.21689,28.56875,0.9455,-4.34652,0.04923,0.07739,16.85792,08:00:00,2.98569
82,ema_9,ema_21,1,19,90,4.05753,39.5723,1.56927,-0.22989,0.11013,0.02622,1.24506,08:00:00,2.94953
1009,ema_21,ema_50,0,68,99,4.86208,32.63541,4.78856,0.30286,0.89652,0.06395,1.54205,08:00:00,2.92406
801,ema_21,ema_50,0,9,22,4.92983,29.53691,4.88221,-0.34256,0.67356,0.03225,2.0919,08:00:00,2.90796
173,ema_21,ema_50,0,68,87,4.07086,28.82133,4.67436,-1.56777,0.5368,0.0198,19.30472,08:00:00,2.9009
572,ema_21,ema_50,0,65,82,4.46343,33.88823,7.86645,-3.02129,0.82814,0.09858,2.08994,08:00:00,2.87903
1373,ema_21,ema_50,0,28,54,4.87896,35.42624,1.73194,-4.70926,0.91992,0.65494,8.11517,08:00:00,2.8613
596,ema_21,ema_50,0,69,82,4.26258,28.93315,6.37142,-2.93625,0.98242,0.02504,7.33878,08:00:00,2.74974
1374,ema_21,ema_50,0,29,56,4.70969,33.54336,1.5795,-4.5355,0.85982,0.03575,7.99607,08:00:00,2.72491
239,ema_21,ema_50,0,69,85,4.05106,32.81482,9.96607,-2.12707,0.64285,0.05108,18.77466,08:00:00,2.71247
851,ema_21,ema_50,0,66,99,4.61051,31.89991,0.55194,-1.35293,0.79801,0.0481,4.12514,08:00:00,2.59513
1284,ema_21,ema_50,0,23,94,5.06123,36.35398,1.57071,-3.51957,0.94058,0.39829,7.48693,08:00:00,2.55804
557,ema_21,ema_50,1,67,82,4.71284,30.97872,8.96594,-3.53234,0.81751,0.06701,2.10753,08:00:00,2.54891
990,ema_21,ema_50,0,65,99,4.95648,31.39062,4.54238,-0.13754,0.86939,0.06119,11.15833,08:00:00,2.51362
541,ema_21,ema_50,0,64,80,4.64071,29.551,6.44868,-2.88864,0.7545,0.04766,2.27239,08:00:00,2.50659
200,ema_21,ema_50,0,61,83,4.01078,27.9603,5.72376,4.45488,0.70174,0.01781,18.05287,08:00:00,2.36993
886,ema_21,ema_50,0,68,99,4.5276,32.45767,1.52023,-0.17291,0.82306,0.04617,5.48799,08:00:00,2.35849
431,ema_21,ema_50,0,63,84,4.44914,32.61396,7.42553,-2.76858,0.90185,0.07092,3.9417,08:00:00,2.31645
99,ema_21,ema_50,1,26,31,4.82062,28.78025,1.52788,-2.25743,0.24398,0.06992,19.00142,08:00:00,2.27798
489,ema_21,ema_50,0,62,80,4.25673,32.32991,6.5636,-3.84169,0.35823,0.06433,19.55156,08:00:00,2.25384
519,ema_9,ema_21,0,69,83,4.60165,49.86675,7.29778,-3.30757,0.41847,0.04818,19.18444,08:00:00,2.23879
500,ema_21,ema_50,0,68,82,4.33167,29.1721,6.12111,-2.08938,0.87534,0.0355,19.98518,08:00:00,2.09008
422,ema_21,ema_50,0,65,84,4.15808,32.02354,9.96403,-2.71176,0.68111,0.04832,0.2486,08:00:00,2.02101
1068,ema_21,ema_50,0,69,97,4.53831,32.50457,8.12959,-1.57063,0.0529,0.73375,6.91844,08:00:00,2.00828
1647,ema_21,ema_50,0,24,64,4.98015,38.077,1.49937,-4.55263,0.93611,0.35659,5.1076,08:00:00,1.86748
356,ema_21,ema_50,0,70,84,4.55265,28.12386,6.04829,-3.43962,0.48142,0.03901,19.90975,08:00:00,1.82626
63,ema_9,ema_21,1,63,79,4.33687,37.71206,0.84371,-3.0498,0.15157,0.07762,16.89249,08:00:00,1.54975
1821,ema_21,ema_50,0,34,65,4.67663,34.57342,2.04906,-4.46273,0.84208,0.04927,10.29915,08:00:00,1.47859
688,ema_21,ema_50,0,24,93,4.64086,31.45728,5.63701,-2.97863,0.79435,0.05022,19.00185,08:00:00,1.47492
1376,ema_21,ema_50,0,30,63,4.78322,36.02363,1.65629,-4.7824,0.91292,0.59146,8.28985,08:00:00,1.43967
1663,ema_21,ema_50,0,24,62,4.6512,36.84281,1.79256,-3.42645,0.25104,0.09461,5.94871,08:00:00,1.36021
210,ema_21,ema_50,0,66,87,3.65902,33.04436,3.31459,-0.71817,0.51925,0.0214,18.19317,08:00:00,1.26074
234,ema_21,ema_50,0,70,84,4.08825,31.58442,6.57346,-1.33656,0.88069,0.03492,19.48686,08:00:00,1.18044
1002,ema_21,ema_50,0,68,100,4.82947,31.10854,5.15471,0.23142,0.85241,0.04956,3.28596,08:00:00,1.1765
1190,ema_9,ema_21,0,30,97,4.63227,34.40389,1.5056,-4.06428,0.85037,0.01899,7.50712,08:00:00,1.14521
824,ema_21,ema_50,0,68,99,4.4285,40.30844,0.73706,3.14792,0.70631,0.26783,2.62326,08:00:00,1.10408
92,ema_9,ema_21,1,52,68,5.00055,27.21503,0.9465,-4.21808,0.14321,0.05458,15.26592,08:00:00,1.08887
350,ema_21,ema_50,0,67,81,4.15326,31.80634,7.68356,-2.57905,0.88903,0.05004,19.35292,08:00:00,1.0758
184,ema_21,ema_50,0,62,89,4.19438,30.81217,3.73357,-1.36244,0.63776,0.03849,19.85747,08:00:00,1.07572
606,ema_21,ema_50,0,64,83,3.97172,30.86005,6.39165,-3.39353,0.40826,0.03487,19.20166,08:00:00,1.07414
52,ema_9,ema_21,1,37,70,5.58321,33.88604,3.33538,-3.15996,0.14082,0.05682,15.9165,08:00:00,1.07071
1598,ema_21,ema_50,0,24,75,1.39301,37.9731,1.21132,-4.74776,0.91183,6e-05,9.05826,08:00:00,1.03113
32,ema_9,ema_21,1,38,66,5.0499,28.4111,5.26215,0.55072,0.10035,0.09608,13.04643,08:00:00,1.018
7,ema_9,ema_21,0,34,69,1.4926,42.10942,1.49712,2.84584,0.07341,0.50926,17.41029,13:30:00,0.96222
894,ema_21,ema_50,0,64,99,4.85123,46.69846,1.26272,-0.62911,0.87249,0.03804,5.45267,08:00:00,0.91427
1184,ema_21,ema_50,0,33,69,4.75895,35.79649,1.2742,-4.52612,0.8865,0.35351,5.97443,08:00:00,0.84613
88,ema_9,ema_21,1,57,79,4.71338,24.23244,0.59891,-1.24504,0.22855,0.12946,10.15508,13:30:00,0.81125
1671,ema_21,ema_50,0,52,54,4.87459,37.78397,1.84244,-4.59749,0.89984,0.79267,6.77556,08:00:00,0.80797
1115,ema_21,ema_50,0,32,95,4.83274,29.56058,1.24526,-4.01656,0.82071,0.03255,5.9112,08:00:00,0.74124
116,ema_9,ema_21,1,70,73,4.97005,37.75947,1.09717,-4.49255,0.22242,0.10631,13.13968,08:00:00,0.73194
680,ema_21,ema_50,0,6,95,4.89178,32.97227,5.57961,-3.62347,0.87052,0.0568,19.59091,08:00:00,0.68989
786,ema_21,ema_50,0,65,100,4.57888,30.88381,4.90316,0.20286,0.72109,0.04991,3.1156,08:00:00,0.68851
1052,ema_21,ema_50,0,13,95,4.79439,31.43813,7.80047,-1.10381,0.76962,0.06071,5.77233,08:00:00,0.68229
181,ema_21,ema_50,0,68,86,4.12275,26.81958,4.04659,-1.63859,0.70661,0.01713,19.07202,08:00:00,0.63623
1015,ema_21,ema_50,0,63,91,5.24726,29.90094,1.66686,1.77299,0.83891,0.034,2.45084,08:00:00,0.57695
1609,ema_21,ema_50,0,26,69,4.75759,35.9446,1.38307,-3.96233,0.94019,0.47658,9.96808,08:00:00,0.5165
823,ema_21,ema_50,0,69,100,4.53267,28.38782,6.0501,1.41154,0.67012,0.08645,2.36684,13:30:00,0.41471
1024,ema_21,ema_50,0,62,80,4.63104,30.03568,5.0629,0.72128,0.94912,0.03488,1.05556,08:00:00,0.39058
1729,ema_21,ema_50,0,37,67,4.41137,26.91141,0.80951,-4.97083,0.79103,0.01828,9.64922,08:00:00,0.31694
1813,ema_21,ema_50,0,30,64,4.4397,34.6745,0.58562,-4.63081,0.86159,0.04832,8.60487,08:00:00,0.23676
538,ema_21,ema_50,0,64,81,4.81117,30.07562,6.6984,-3.18246,0.88907,0.05548,18.79547,08:00:00,0.14322
1174,ema_21,ema_50,0,30,65,4.90762,33.57899,1.48144,-4.47696,0.85691,0.0693,6.41334,08:00:00,0.1025
302,ema_21,ema_50,0,70,81,4.69194,28.2831,5.91957,-2.92724,0.44546,0.0473,18.99257,08:00:00,0.07654
984,ema_21,ema_50,0,68,100,4.66703,34.36056,1.35177,0.60263,0.8478,0.47651,15.51206,13:30:00,0.03376
1288,ema_21,ema_50,0,27,40,5.02661,36.86127,1.45027,-3.92637,0.91609,0.89998,7.06754,08:00:00,0.0299
43,ema_21,ema_50,1,27,71,5.4641,25.75042,1.49216,-4.83842,0.18017,0.11323,10.34743,08:00:00,-0.00507
33,ema_9,ema_21,1,47,63,5.47866,32.56452,0.68105,1.87454,0.22162,0.28006,10.67289,08:00:00,-0.09173
931,ema_21,ema_50,0,63,93,4.6857,32.11768,1.17999,0.11547,0.96051,0.04296,5.28656,08:00:00,-0.14621
160,ema_21,ema_50,0,62,89,4.12041,28.30597,5.13113,-2.02819,0.47771,0.02383,19.37807,08:00:00,-0.15692
1619,ema_21,ema_50,0,24,64,4.67028,34.70671,1.58862,-4.42248,0.89187,0.04958,6.68655,08:00:00,-0.1867
167,ema_21,ema_50,0,61,89,3.66109,30.16418,5.34903,-1.42454,0.56643,0.02015,18.57593,08:00:00,-0.20907
1819,ema_9,ema_21,0,26,61,4.49344,36.77047,0.96726,-4.81448,0.81671,0.03348,9.03024,08:00:00,-0.24586
10,ema_21,ema_50,1,50,100,4.61174,48.714,0.32042,-1.78931,0.29743,0.77451,13.18749,08:00:00,-0.27633
547,ema_21,ema_50,0,62,84,4.01732,29.03499,5.01019,-2.95641,0.84019,0.01959,19.30065,08:00:00,-0.339
450,ema_21,ema_50,0,70,82,4.7098,32.63959,8.27238,-1.46498,0.71582,0.07526,19.07801,08:00:00,-0.36745
772,ema_21,ema_50,0,66,98,5.60459,31.32464,4.59692,0.59783,0.88655,0.0322,14.80832,08:00:00,-0.45781
104,ema_9,ema_21,1,58,60,5.50213,36.60159,1.15907,-3.97438,0.2042,0.09334,16.425,08:00:00,-0.48287
838,ema_21,ema_50,0,69,100,4.94497,30.9131,5.07228,2.07598,0.80005,0.06939,1.26488,08:00:00,-0.52681
1762,ema_9,ema_21,0,39,68,4.83993,36.59885,0.48398,-4.67214,0.81486,0.0354,10.82378,08:00:00,-0.58237
635,ema_21,ema_50,0,67,83,3.99967,31.19293,8.98357,-3.45313,0.83518,0.02977,5.46416,08:00:00,-0.70468
768,ema_9,ema_21,0,66,92,5.19531,29.58881,6.00027,0.09345,0.87678,0.01755,19.11837,08:00:00,-0.73241
111,ema_21,ema_50,1,59,74,4.89314,20.20749,2.10915,-2.4574,0.17121,0.03936,14.74861,08:00:00,-0.7621
456,ema_21,ema_50,0,61,85,4.40198,29.01868,6.61107,-1.94197,0.64153,0.04924,19.3082,08:00:00,-0.79121
168,ema_21,ema_50,0,64,84,3.94339,32.77361,6.12602,-2.43102,0.42975,0.04001,17.83339,08:00:00,-0.82682
891,ema_21,ema_50,1,68,99,4.61564,31.7759,4.3837,-0.36626,0.77131,0.06731,6.19874,08:00:00,-0.92743
1057,ema_21,ema_50,0,25,96,4.75363,32.49883,8.16802,-1.11824,0.75608,0.05312,4.81586,08:00:00,-0.95619
206,ema_21,ema_50,0,64,84,3.86044,29.71264,5.38905,-1.39982,0.72839,0.02146,18.68938,08:00:00,-0.9782
472,ema_21,ema_50,0,65,83,4.65227,29.35635,7.54139,-1.51888,0.87849,0.05483,19.27826,08:00:00,-1.03367
1088,ema_21,ema_50,0,69,100,4.79247,29.10784,1.34665,-0.54428,0.85114,0.03167,5.23668,08:00:00,-1.12073
103,ema_9,ema_21,1,22,35,1.38279,30.28228,1.03216,-3.29966,0.15932,0.0006,2.30015,08:00:00,-1.16802
1013,ema_21,ema_50,0,67,94,1.53228,32.03755,6.07653,0.10367,0.73272,7e-05,14.96973,08:00:00,-1.19401
185,ema_21,ema_50,0,63,84,4.36741,29.91906,3.38775,-1.05229,0.66313,0.05425,19.48168,08:00:00,-1.21563
165,ema_21,ema_50,0,65,85,3.77589,31.96706,3.63794,-2.16727,0.44537,0.02564,18.13097,08:00:00,-1.23995
58,ema_9,ema_21,1,35,75,5.21599,32.89744,1.18619,3.75252,0.59058,0.06995,9.18378,08:00:00,-1.30277
630,ema_21,ema_50,0,69,83,4.70685,33.31309,0.60449,-2.98825,0.39941,0.09532,14.43769,08:00:00,-1.31802
1722,ema_21,ema_50,0,34,66,4.77656,34.72888,2.76559,-4.8711,0.79678,0.07441,8.65917,08:00:00,-1.37624
1082,ema_21,ema_50,0,24,95,4.94901,29.16392,1.29412,-0.62615,0.90876,0.03457,5.86022,08:00:00,-1.38753
1765,ema_21,ema_50,0,38,67,4.71364,37.87656,0.70839,-4.72807,0.85675,0.17419,9.9823,08:00:00,-1.41596
90,ema_9,ema_21,1,15,27,3.41868,36.01796,0.49036,-0.87147,0.07712,0.10623,7.8064,08:00:00,-1.45816
1415,ema_21,ema_50,0,41,46,4.62664,33.01112,1.70972,-3.95996,0.82979,0.06509,10.8163,08:00:00,-1.53193
1017,ema_21,ema_50,0,65,78,4.77957,31.94273,5.34727,0.62386,0.79062,0.07372,4.49859,08:00:00,-1.55375
27,ema_9,ema_21,1,27,39,5.4182,30.88016,4.0319,-2.27595,0.29969,0.06122,0.30824,08:00:00,-1.64432
1714,ema_21,ema_50,0,30,66,4.4851,23.10185,1.83123,-4.80217,0.79062,0.01751,8.64136,08:00:00,-1.6945
530,ema_21,ema_50,0,70,82,4.25998,45.934,8.95421,-2.72775,0.57609,0.06671,19.59565,08:00:00,-1.77163
1775,ema_21,ema_50,0,35,69,4.88593,37.21395,1.90046,-4.5081,0.85777,0.31108,10.47147,08:00:00,-1.80785
19,ema_9,ema_21,1,28,43,5.29812,30.42068,1.76351,-0.08297,0.15327,0.866,3.72938,08:00:00,-1.86148
1245,ema_21,ema_50,1,29,62,4.58333,32.51111,1.40073,-3.68651,0.81987,0.06435,6.08334,08:00:00,-1.88401
55,ema_9,ema_21,1,8,19,5.01248,26.61284,0.74002,-2.0403,0.10257,0.62587,14.58093,08:00:00,-1.96583
70,ema_9,ema_21,0,60,83,3.63682,37.22573,0.62176,-2.58628,0.08127,0.06265,12.69022,08:00:00,-2.05254
12,ema_9,ema_21,0,4,6,4.13269,35.18274,3.05546,4.9453,0.26203,0.78348,13.96766,08:00:00,-2.05355
1129,ema_21,ema_50,0,26,78,5.98059,41.34596,1.19606,-4.97682,0.86584,0.05848,5.52691,08:00:00,-2.11452
79,ema_9,ema_21,1,69,93,4.4423,38.22504,0.73289,-0.87334,0.35097,0.09065,4.68297,08:00:00,-2.18122
109,ema_9,ema_21,1,65,68,4.49295,29.10578,0.86924,-1.42842,0.20864,0.08483,13.88931,08:00:00,-2.19851
1136,ema_21,ema_50,0,28,48,4.58414,35.13048,1.65406,-3.72905,0.8289,0.52025,5.45641,08:00:00,-2.21269
637,ema_21,ema_50,0,65,84,4.59544,27.35223,6.28901,-2.91432,0.97566,0.08029,2.61649,13:30:00,-2.30754
956,ema_21,ema_50,0,65,100,4.69044,32.18983,6.83732,0.71335,0.81176,0.05998,4.64556,08:00:00,-2.35515
152,ema_21,ema_50,0,67,86,4.04996,29.55805,4.38022,-1.77979,0.49089,0.03858,19.54913,08:00:00,-2.41616
347,ema_21,ema_50,0,69,83,4.22048,31.0466,8.10586,-2.80248,0.37455,0.07742,19.9951,08:00:00,-2.45287
108,ema_9,ema_21,0,42,45,3.76241,31.20911,1.46254,0.68933,0.14015,0.02066,10.94292,08:00:00,-2.72609
483,ema_21,ema_50,0,68,83,4.14003,35.75745,6.03669,-2.58695,0.70407,0.43781,19.61136,08:00:00,-2.7364
1715,ema_21,ema_50,0,27,64,4.66807,41.67268,1.62843,-4.84714,0.83859,0.7457,9.07478,08:00:00,-2.76423
629,ema_21,ema_50,0,65,84,4.77016,33.59125,5.4792,-2.73212,0.4175,0.16807,17.21917,08:00:00,-2.77905
470,ema_21,ema_50,0,62,86,4.23328,30.46775,8.07245,-2.24939,0.3912,0.08357,18.56257,08:00:00,-2.81179
64,ema_9,ema_21,1,67,71,4.58818,29.45115,0.55888,-3.57582,0.17167,0.13657,16.37754,08:00:00,-2.95674
977,ema_21,ema_50,0,44,53,5.01933,29.10402,5.5629,-0.06051,0.9165,0.04594,11.03165,08:00:00,-3.01895
610,ema_21,ema_50,0,62,80,4.50108,27.74816,5.52036,-2.49801,0.75174,0.04897,4.35606,08:00:00,-3.13426
114,ema_21,ema_50,1,54,76,5.18865,17.48027,1.87944,-4.23166,0.1884,0.03708,0.73116,08:00:00,-3.13799
1863,ema_21,ema_50,0,39,65,4.86467,37.03348,1.95519,-4.59246,0.89886,0.45702,9.02826,08:00:00,-3.17096
1464,ema_21,ema_50,1,28,61,3.2591,37.94571,1.48816,-4.16808,0.92415,0.85837,6.99042,13:30:00,-3.19886
180,ema_21,ema_50,0,69,85,3.95799,29.45636,3.79998,-1.13783,0.68173,0.02269,18.36441,08:00:00,-3.2101
207,ema_21,ema_50,0,61,88,4.28319,28.6343,3.98608,-1.73049,0.55255,0.04135,19.65437,08:00:00,-3.25763
618,ema_21,ema_50,0,56,79,4.62158,30.2332,7.20514,-1.89575,0.841,0.06261,15.1484,08:00:00,-3.25826
98,ema_9,ema_21,1,23,32,4.09155,30.62278,1.13024,-1.95491,0.1219,0.16336,19.53661,08:00:00,-3.27751
1112,ema_21,ema_50,0,31,97,4.73081,31.39239,1.36867,-3.83011,0.796,0.04396,6.70707,08:00:00,-3.31744
1180,ema_21,ema_50,0,26,54,4.60581,34.89786,1.67744,-3.70153,0.89602,0.57051,8.34694,08:00:00,-3.31975
1670,ema_21,ema_50,0,19,71,4.79006,34.12048,1.44247,-4.04765,0.85069,0.06729,10.73131,08:00:00,-3.344
964,ema_21,ema_50,0,66,99,5.01429,30.74822,4.85736,0.60236,0.82099,0.11381,15.17271,08:00:00,-3.40126
883,ema_21,ema_50,0,67,99,4.57422,33.037,2.07651,-0.06683,0.80618,0.06413,5.84529,08:00:00,-3.40313
1032,ema_21,ema_50,0,63,92,4.7947,29.2588,4.3724,0.20157,0.82918,0.04741,4.5766,08:00:00,-3.44584
84,ema_9,ema_21,1,65,95,3.91246,47.89037,0.6501,-1.81215,0.26839,0.06393,0.23222,08:00:00,-3.47495
1769,ema_21,ema_50,0,40,67,4.73613,38.42593,0.42289,-4.99779,0.77616,0.38675,8.84394,08:00:00,-3.48777
1571,ema_21,ema_50,0,23,61,4.95037,37.9292,1.43389,-4.24606,0.93207,0.95586,8.72275,08:00:00,-3.59933
945,ema_21,ema_50,0,66,93,4.71084,30.17811,1.29648,0.45592,0.86091,0.04604,5.47989,08:00:00,-3.66469
718,ema_21,ema_50,0,69,98,5.0029,31.25065,7.42665,-2.67943,0.87575,0.09103,1.68133,08:00:00,-3.68537
1043,ema_21,ema_50,0,70,81,4.90572,28.38544,1.194,-0.20365,0.90441,0.01758,4.0489,08:00:00,-3.71345
1831,ema_21,ema_50,0,25,63,4.69552,33.72403,0.59786,-4.42249,0.85767,0.05994,8.99754,08:00:00,-3.73728
94,ema_9,ema_21,1,45,72,5.73524,25.43708,0.69066,-2.47493,0.18221,0.07571,15.16152,08:00:00,-3.78308
1742,ema_21,ema_50,0,33,64,4.71306,35.84999,0.44134,-4.97818,0.79758,0.92293,8.98411,08:00:00,-3.78459
78,ema_9,ema_21,1,66,100,3.89954,43.7394,0.80097,-1.46949,0.19472,0.05548,3.2127,08:00:00,-3.80441
1244,ema_21,ema_50,0,30,97,4.34381,29.77462,1.22648,-4.22336,0.88646,0.03374,16.61276,08:00:00,-3.82506
138,ema_21,ema_50,1,51,85,4.34883,28.55865,6.19647,-1.19858,0.53553,0.06469,18.77345,08:00:00,-3.88187
1139,ema_21,ema_50,0,31,96,5.03343,33.23526,2.00808,-4.25152,0.8218,0.07592,5.11806,08:00:00,-4.00334
817,ema_21,ema_50,0,69,99,4.52054,29.26149,5.63117,1.95407,0.68654,0.05725,3.15453,08:00:00,-4.00474
607,ema_21,ema_50,1,69,82,4.16858,29.50494,7.34666,-2.74339,0.36292,0.07503,1.24077,08:00:00,-4.03145
1637,ema_21,ema_50,0,24,68,4.65413,35.13651,1.38273,-4.48881,0.59072,0.68501,15.6408,08:00:00,-4.06028
225,ema_21,ema_50,0,63,83,3.89714,30.19963,5.54168,-1.58126,0.45387,0.03553,19.72133,08:00:00,-4.06524
517,ema_21,ema_50,0,67,83,4.31769,32.42154,2.70369,-2.13313,0.38526,0.13007,18.66902,08:00:00,-4.08232
1055,ema_21,ema_50,0,25,96,4.64856,27.6509,7.86955,-1.41541,0.83293,0.03433,6.24001,08:00:00,-4.12282
1793,ema_21,ema_50,0,44,69,4.5258,39.32992,0.46992,-4.631,0.84255,0.82171,8.44904,08:00:00,-4.17798
276,ema_21,ema_50,0,67,82,4.2764,29.11832,9.82012,-2.23731,0.41256,0.07485,18.20362,08:00:00,-4.17964
1157,ema_21,ema_50,0,29,60,4.5419,35.12339,1.64241,-4.34655,0.84634,0.45898,7.12935,08:00:00,-4.20832
96,ema_9,ema_21,1,29,36,5.35012,32.19403,0.75413,-0.56522,0.67839,0.04703,13.43766,08:00:00,-4.23366
623,ema_21,ema_50,1,67,81,4.57901,28.27084,7.05344,-1.64722,0.91357,0.04915,18.81539,08:00:00,-4.47013
113,ema_21,ema_50,1,51,53,3.97439,23.6686,8.07312,-3.45463,0.14446,0.06188,17.14752,08:00:00,-4.49598
726,ema_21,ema_50,0,21,93,4.79547,31.24218,6.05683,0.58257,0.90977,0.066,1.98241,08:00:00,-4.50868
826,ema_9,ema_21,0,70,100,4.93188,29.30522,6.71298,-0.84449,0.68102,0.03737,4.17025,08:00:00,-4.51049
874,ema_21,ema_50,1,69,100,4.54439,32.33054,1.86408,0.34809,0.85492,0.08921,3.22858,08:00:00,-4.82648
736,ema_21,ema_50,0,68,94,4.61152,29.29748,8.77028,-2.19532,0.98021,0.04984,2.42245,08:00:00,-4.84676
1425,ema_21,ema_50,0,28,64,4.7294,37.55663,1.5974,-4.83691,0.91915,0.37637,6.22826,08:00:00,-4.8754
1073,ema_21,ema_50,0,38,97,4.75229,30.55772,5.22102,-3.64496,0.837,0.06601,5.28279,08:00:00,-4.94908
305,ema_21,ema_50,0,68,81,4.37701,29.46334,8.85683,-1.94044,0.89175,0.06239,19.28076,08:00:00,-4.99939
357,ema_21,ema_50,0,70,84,4.37037,28.80423,6.37557,-3.28883,0.48851,0.05967,19.97099,08:00:00,-5.03597
1776,ema_21,ema_50,0,44,67,4.71039,34.70971,0.74118,-4.99314,0.8573,0.05864,9.63671,08:00:00,-5.05871
297,ema_21,ema_50,0,68,80,4.59897,28.86217,8.06334,-2.98708,0.40288,0.07602,18.36319,08:00:00,-5.07725
46,ema_21,ema_50,1,33,76,4.03809,16.02289,4.44971,-2.43721,0.16738,0.45584,8.70137,13:30:00,-5.22821
853,ema_21,ema_50,0,67,100,4.71016,31.47844,6.17375,-0.77377,0.79003,0.07578,5.74882,08:00:00,-5.25093
762,ema_21,ema_50,0,68,98,4.84255,29.23993,5.9133,0.23306,0.9002,0.05032,8.68801,08:00:00,-5.26073
703,ema_21,ema_50,0,36,58,4.60725,43.88271,4.74218,-2.50714,0.79771,0.05278,18.85348,08:00:00,-5.28062
865,ema_9,ema_21,1,64,99,5.13925,34.21985,1.30702,-0.35012,0.79502,0.04913,5.2938,08:00:00,-5.29738
436,ema_21,ema_50,0,66,81,4.02186,31.4216,9.17114,-1.9767,0.75973,0.05041,0.99725,08:00:00,-5.45608
40,ema_21,ema_50,1,35,51,4.79793,18.5426,3.64698,0.17468,0.35571,0.19811,19.8278,13:30:00,-5.47837
1075,ema_9,ema_21,0,70,92,4.99961,31.72841,1.87152,-1.24117,0.76305,0.03366,1.35132,08:00:00,-5.66102
212,ema_21,ema_50,0,67,86,3.62432,30.57162,2.77429,-1.02402,0.82712,0.01936,19.15235,08:00:00,-5.6926
