,Hunger,Potter,Twilight
613,5   False,FALSE,TRUE
613,6   False,FALSE,FALSE
613,7    True,FALSE,FALSE
613,8   False,TRUE,TRUE
613,9   False,TRUE,TRUE
614,0   False,FALSE,FALSE
614,1   False,TRUE,FALSE
614,2   False,TRUE,FALSE
614,3   False,FALSE,FALSE
614,4   False,FALSE,TRUE
614,5    True,FALSE,FALSE
614,6   False,FALSE,FALSE
614,7   False,FALSE,FALSE
614,8   False,FALSE,FALSE
614,9   False,TRUE,FALSE
615,0    True,TRUE,FALSE
615,1   False,FALSE,FALSE
615,2   False,TRUE,TRUE
615,3   False,FALSE,TRUE
615,4   False,TRUE,FALSE
615,5   False,TRUE,FALSE
615,6   False,TRUE,FALSE
615,7   False,FALSE,FALSE
615,8   False,TRUE,TRUE
615,9   False,FALSE,TRUE
616,0   False,FALSE,FALSE
616,1    True,FALSE,FALSE
616,2   False,TRUE,TRUE
616,3    True,FALSE,FALSE
616,4   False,FALSE,FALSE
616,5   False,TRUE,FALSE
616,6   False,TRUE,FALSE
616,7   False,FALSE,TRUE
616,8   False,FALSE,FALSE
616,9   False,TRUE,FALSE
617,0    True,TRUE,FALSE
617,1   False,TRUE,FALSE
617,2    True,TRUE,TRUE
617,3   False,TRUE,TRUE
617,4   False,FALSE,FALSE
617,5   False,FALSE,FALSE
617,6   False,TRUE,FALSE
617,7   False,TRUE,FALSE
617,8   False,FALSE,TRUE
617,9   False,FALSE,FALSE
618,0   False,FALSE,FALSE
618,1    True,FALSE,FALSE
618,2   False,FALSE,TRUE
618,3   False,TRUE,FALSE
618,4    True,FALSE,FALSE
618,5   False,FALSE,FALSE
618,6   False,TRUE,FALSE
618,7   False,TRUE,FALSE
618,8   False,TRUE,TRUE
618,9    True,TRUE,FALSE
619,0   False,TRUE,FALSE
619,1    True,TRUE,FALSE
619,2   False,TRUE,FALSE
619,3   False,FALSE,FALSE
619,4   False,FALSE,FALSE
619,5   False,FALSE,FALSE
619,6    True,FALSE,TRUE
619,7   False,TRUE,TRUE
619,8   False,FALSE,FALSE
619,9   False,FALSE,FALSE
620,0   False,FALSE,FALSE
620,1   False,TRUE,FALSE
620,2   False,FALSE,FALSE
620,3   False,TRUE,FALSE
620,4   False,TRUE,FALSE
620,5    True,FALSE,TRUE
620,6    True,FALSE,TRUE
620,7   False,TRUE,TRUE
620,8    True,FALSE,FALSE
620,9    True,FALSE,FALSE
621,0    True,FALSE,TRUE
621,1   False,TRUE,FALSE
621,2    True,FALSE,TRUE
621,3   False,FALSE,FALSE
621,4    True,TRUE,TRUE
621,5   False,TRUE,FALSE
621,6   False,FALSE,FALSE
621,7    True,FALSE,TRUE
621,8   False,FALSE,FALSE
621,9   False,FALSE,FALSE
622,0   False,TRUE,FALSE
622,1   False,FALSE,FALSE
622,2   False,FALSE,FALSE
622,3   False,TRUE,TRUE
622,4   False,TRUE,TRUE
622,5   False,TRUE,FALSE
622,6   False,TRUE,FALSE
622,7   False,FALSE,FALSE
622,8    True,TRUE,FALSE
622,9   False,FALSE,FALSE
623,0    True,FALSE,TRUE
623,1   False,TRUE,FALSE
623,2   False,TRUE,FALSE
623,3   False,FALSE,TRUE
623,4   False,FALSE,TRUE
623,5   False,TRUE,FALSE
623,6   False,FALSE,TRUE
623,7    True,FALSE,FALSE
623,8   False,TRUE,FALSE
623,9    True,TRUE,TRUE
624,0    True,FALSE,FALSE
624,1   False,FALSE,FALSE
624,2   False,TRUE,FALSE
624,3    True,FALSE,FALSE
624,4   False,FALSE,TRUE
624,5   False,TRUE,TRUE
624,6   False,TRUE,FALSE
624,7    True,FALSE,FALSE
624,8   False,FALSE,FALSE
624,9   False,TRUE,TRUE
625,0   False,FALSE,FALSE
625,1   False,TRUE,FALSE
625,2   False,FALSE,FALSE
625,3    True,FALSE,FALSE
625,4    True,FALSE,FALSE
625,5   False,TRUE,FALSE
625,6   False,TRUE,FALSE
625,7   False,FALSE,FALSE
625,8   False,FALSE,FALSE
625,9   False,FALSE,TRUE
626,0   False,TRUE,FALSE
626,1   False,TRUE,FALSE
626,2   False,FALSE,FALSE
626,3   False,FALSE,TRUE
626,4   False,FALSE,FALSE
626,5   False,TRUE,FALSE
626,6   False,TRUE,FALSE
626,7   False,FALSE,TRUE
626,8    True,FALSE,FALSE
626,9    True,FALSE,TRUE
627,0   False,TRUE,FALSE
627,1   False,TRUE,FALSE
627,2    True,TRUE,TRUE
627,3   False,TRUE,FALSE
627,4   False,TRUE,FALSE
627,5   False,FALSE,TRUE
627,6    True,FALSE,FALSE
627,7   False,TRUE,TRUE
627,8   False,FALSE,FALSE
627,9    True,FALSE,FALSE
628,0   False,FALSE,TRUE
628,1   False,TRUE,TRUE
628,2    True,TRUE,FALSE
628,3   False,TRUE,FALSE
628,4    True,FALSE,TRUE
628,5   False,FALSE,FALSE
628,6   False,FALSE,FALSE
628,7   False,FALSE,FALSE
628,8   False,FALSE,FALSE
628,9   False,FALSE,FALSE
629,0   False,TRUE,FALSE
629,1   False,TRUE,TRUE
629,2   False,TRUE,FALSE
629,3    True,TRUE,FALSE
629,4    True,TRUE,TRUE
629,5   False,TRUE,FALSE
629,6   False,FALSE,FALSE
629,7   False,TRUE,TRUE
629,8   False,FALSE,FALSE
629,9    True,FALSE,FALSE
630,0   False,FALSE,TRUE
630,1   False,FALSE,FALSE
630,2   False,FALSE,FALSE
630,3   False,FALSE,FALSE
630,4   False,TRUE,TRUE
630,5   False,TRUE,FALSE
630,6    True,TRUE,TRUE
630,7   False,TRUE,TRUE
630,8   False,FALSE,TRUE
630,9   False,TRUE,FALSE
631,0   False,TRUE,FALSE
631,1    True,FALSE,FALSE
631,2   False,FALSE,FALSE
631,3   False,FALSE,FALSE
631,4   False,FALSE,FALSE
631,5   False,FALSE,FALSE
631,6   False,TRUE,FALSE
631,7   False,FALSE,FALSE
631,8   False,TRUE,FALSE
631,9   False,FALSE,FALSE
632,0    True,FALSE,FALSE
632,1   False,TRUE,FALSE
632,2    True,FALSE,FALSE
632,3   False,TRUE,FALSE
632,4    True,FALSE,FALSE
632,5   False,TRUE,FALSE
632,6    True,FALSE,FALSE
632,7   False,FALSE,FALSE
632,8    True,FALSE,FALSE
632,9   False,TRUE,FALSE
633,0    True,FALSE,FALSE
633,1   False,FALSE,FALSE
633,2   False,TRUE,TRUE
633,3   False,TRUE,TRUE
633,4   False,FALSE,TRUE
633,5   False,FALSE,TRUE
633,6   False,TRUE,FALSE
633,7   False,TRUE,FALSE
633,8   False,TRUE,TRUE
633,9   False,TRUE,FALSE
634,0    True,TRUE,FALSE
634,1   False,TRUE,TRUE
634,2   False,TRUE,FALSE
634,3    True,FALSE,TRUE
634,4   False,FALSE,FALSE
634,5   False,FALSE,TRUE
634,6    True,FALSE,FALSE
634,7   False,FALSE,FALSE
634,8    True,FALSE,FALSE
634,9   False,FALSE,FALSE
635,0   False,TRUE,FALSE
635,1    True,FALSE,FALSE
635,2   False,TRUE,FALSE
635,3   False,TRUE,FALSE
635,4   False,FALSE,TRUE
635,5   False,FALSE,FALSE
635,6   False,TRUE,TRUE
635,7   False,TRUE,FALSE
635,8   False,FALSE,FALSE
635,9   False,FALSE,TRUE
636,0   False,FALSE,FALSE
636,1   False,TRUE,FALSE
636,2   False,FALSE,FALSE
636,3   False,TRUE,FALSE
636,4   False,FALSE,TRUE
636,5   False,FALSE,FALSE
636,6   False,TRUE,FALSE
636,7    True,FALSE,FALSE
636,8   False,FALSE,TRUE
636,9    True,FALSE,FALSE
637,0   False,TRUE,FALSE
637,1   False,FALSE,FALSE
637,2   False,TRUE,FALSE
637,3    True,TRUE,TRUE
637,4   False,TRUE,FALSE
637,5   False,FALSE,FALSE
637,6    True,FALSE,FALSE
637,7   False,TRUE,FALSE
637,8   False,TRUE,FALSE
637,9    True,FALSE,FALSE
638,0    True,TRUE,TRUE
638,1   False,FALSE,FALSE
638,2   False,FALSE,TRUE
638,3   False,TRUE,TRUE
638,4   False,FALSE,FALSE
638,5   False,TRUE,TRUE
638,6   False,FALSE,TRUE
638,7   False,TRUE,FALSE
638,8    True,TRUE,FALSE
638,9   False,TRUE,FALSE
639,0    True,FALSE,FALSE
639,1   False,FALSE,FALSE
639,2    True,FALSE,FALSE
639,3   False,TRUE,FALSE
639,4   False,TRUE,FALSE
639,5   False,FALSE,FALSE
639,6    True,TRUE,FALSE
639,7   False,FALSE,FALSE
639,8   False,FALSE,TRUE
639,9   False,FALSE,FALSE
640,0    True,FALSE,FALSE
640,1    True,FALSE,FALSE
640,2    True,FALSE,FALSE
640,3    True,FALSE,FALSE
640,4   False,TRUE,FALSE
640,5   False,TRUE,FALSE
640,6    True,FALSE,FALSE
640,7   False,TRUE,FALSE
640,8    True,FALSE,FALSE
640,9    True,FALSE,FALSE
641,0   False,FALSE,TRUE
641,1   False,FALSE,FALSE
641,2   False,FALSE,TRUE
641,3   False,TRUE,TRUE
641,4   False,FALSE,FALSE
641,5    True,FALSE,FALSE
641,6   False,FALSE,FALSE
641,7   False,TRUE,FALSE
641,8   False,TRUE,FALSE
641,9   False,TRUE,FALSE
642,0   False,FALSE,TRUE
642,1   False,TRUE,FALSE
642,2   False,TRUE,FALSE
642,3    True,FALSE,TRUE
642,4   False,FALSE,FALSE
642,5   False,FALSE,FALSE
642,6    True,TRUE,TRUE
642,7   False,TRUE,FALSE
642,8    True,TRUE,TRUE
642,9   False,FALSE,TRUE
643,0   False,TRUE,TRUE
643,1   False,FALSE,FALSE
643,2   False,FALSE,FALSE
643,3   False,TRUE,TRUE
643,4   False,FALSE,TRUE
643,5   False,TRUE,TRUE
643,6   False,TRUE,TRUE
643,7   False,FALSE,FALSE
643,8   False,FALSE,FALSE
643,9   False,FALSE,FALSE
644,0    True,TRUE,FALSE
644,1   False,FALSE,FALSE
644,2   False,TRUE,TRUE
644,3   False,FALSE,TRUE
644,4    True,TRUE,FALSE
644,5   False,FALSE,FALSE
644,6    True,FALSE,FALSE
644,7    True,FALSE,FALSE
644,8   False,FALSE,FALSE
644,9   False,FALSE,FALSE
645,0    True,FALSE,TRUE
645,1   False,TRUE,TRUE
645,2    True,FALSE,FALSE
645,3   False,FALSE,TRUE
645,4   False,TRUE,FALSE
645,5   False,FALSE,TRUE
645,6    True,TRUE,FALSE
645,7   False,FALSE,FALSE
645,8   False,FALSE,FALSE
645,9   False,FALSE,FALSE
646,0   False,FALSE,FALSE
646,1    True,FALSE,FALSE
646,2    True,FALSE,TRUE
646,3   False,TRUE,FALSE
646,4   False,FALSE,FALSE
646,5    True,TRUE,TRUE
646,6   False,TRUE,FALSE
646,7   False,FALSE,TRUE
646,8   False,TRUE,FALSE
646,9   False,FALSE,FALSE
647,0    True,TRUE,FALSE
647,1   False,FALSE,FALSE
647,2   False,FALSE,TRUE
647,3    True,FALSE,FALSE
647,4   False,TRUE,FALSE
647,5    True,FALSE,FALSE
647,6    True,FALSE,FALSE
647,7   False,FALSE,FALSE
647,8   False,TRUE,FALSE
647,9    True,FALSE,FALSE
648,0   False,FALSE,FALSE
648,1   False,TRUE,FALSE
648,2   False,TRUE,TRUE
648,3    True,FALSE,FALSE
648,4   False,TRUE,FALSE
648,5   False,TRUE,FALSE
648,6    True,FALSE,FALSE
648,7   False,FALSE,TRUE
648,8    True,FALSE,TRUE
648,9    True,TRUE,FALSE
649,0   False,TRUE,FALSE
649,1    True,FALSE,FALSE
649,2    True,TRUE,TRUE
649,3   False,TRUE,TRUE
649,4   False,FALSE,FALSE
649,5   False,TRUE,FALSE
649,6   False,TRUE,FALSE
649,7   False,FALSE,TRUE
649,8    True,FALSE,FALSE
649,9   False,TRUE,FALSE
650,0   False,TRUE,TRUE
650,1    True,FALSE,FALSE
650,2   False,TRUE,FALSE
650,3   False,FALSE,TRUE
650,4   False,TRUE,FALSE
650,5   False,FALSE,TRUE
650,6    True,FALSE,FALSE
650,7    True,FALSE,FALSE
650,8    True,TRUE,FALSE
650,9   False,TRUE,TRUE
651,0   False,FALSE,FALSE
651,1   False,TRUE,FALSE
651,2    True,TRUE,FALSE
651,3   False,FALSE,FALSE
651,4   False,TRUE,FALSE
651,5   False,TRUE,FALSE
651,6   False,FALSE,TRUE
651,7   False,FALSE,FALSE
651,8    True,FALSE,FALSE
651,9   False,FALSE,FALSE
652,0   False,TRUE,FALSE
652,1   False,FALSE,TRUE
652,2    True,TRUE,FALSE
652,3   False,TRUE,FALSE
652,4   False,TRUE,FALSE
652,5   False,FALSE,FALSE
652,6   False,TRUE,FALSE
652,7   False,TRUE,TRUE
652,8    True,FALSE,TRUE
652,9    True,TRUE,FALSE
653,0   False,FALSE,FALSE
653,1   False,TRUE,FALSE
653,2    True,FALSE,FALSE
653,3   False,FALSE,FALSE
653,4   False,FALSE,FALSE
653,5   False,FALSE,FALSE
653,6   False,FALSE,FALSE
653,7    True,FALSE,FALSE
653,8   False,FALSE,FALSE
653,9    True,FALSE,FALSE
654,0   False,FALSE,TRUE
654,1    True,FALSE,FALSE
654,2    True,FALSE,FALSE
654,3    True,TRUE,TRUE
654,4    True,FALSE,FALSE
654,5    True,FALSE,FALSE
654,6    True,FALSE,TRUE
654,7    True,FALSE,FALSE
654,8    True,TRUE,FALSE
654,9   False,FALSE,TRUE
655,0    True,FALSE,FALSE
655,1    True,TRUE,TRUE
655,2   False,TRUE,FALSE
655,3    True,FALSE,FALSE
655,4   False,TRUE,FALSE
655,5    True,FALSE,TRUE
655,6    True,TRUE,FALSE
655,7    True,FALSE,FALSE
655,8    True,FALSE,FALSE
655,9    True,FALSE,FALSE
656,0   False,TRUE,FALSE
656,1   False,FALSE,FALSE
656,2    True,FALSE,FALSE
656,3    True,FALSE,TRUE
656,4   False,TRUE,FALSE
656,5   False,TRUE,FALSE
656,6   False,FALSE,TRUE
656,7   False,FALSE,FALSE
656,8   False,TRUE,FALSE
656,9   False,TRUE,FALSE
657,0   False,TRUE,FALSE
657,1   False,FALSE,FALSE
657,2   False,FALSE,TRUE
657,3   False,TRUE,TRUE
657,4    True,FALSE,FALSE
657,5   False,TRUE,FALSE
657,6   False,FALSE,FALSE
657,7   False,TRUE,TRUE
657,8   False,FALSE,FALSE
657,9   False,TRUE,FALSE
658,0   False,TRUE,FALSE
658,1   False,FALSE,FALSE
658,2   False,TRUE,FALSE
658,3   False,TRUE,TRUE
658,4   False,FALSE,FALSE
658,5   False,FALSE,FALSE
658,6   False,TRUE,FALSE
658,7    True,FALSE,FALSE
658,8    True,TRUE,FALSE
658,9   False,FALSE,FALSE
659,0    True,TRUE,TRUE
659,1    True,FALSE,FALSE
659,2   False,FALSE,TRUE
659,3   False,FALSE,FALSE
659,4    True,FALSE,FALSE
659,5    True,FALSE,FALSE
659,6   False,TRUE,FALSE
659,7    True,FALSE,FALSE
659,8   False,TRUE,TRUE
659,9    True,FALSE,FALSE
660,0    True,TRUE,FALSE
660,1   False,FALSE,FALSE
660,2   False,TRUE,FALSE
660,3   False,FALSE,FALSE
660,4   False,TRUE,FALSE
660,5   False,TRUE,TRUE
660,6   False,TRUE,FALSE
660,7   False,TRUE,TRUE
660,8    True,FALSE,FALSE
660,9   False,TRUE,FALSE
661,0    True,FALSE,FALSE
661,1   False,TRUE,FALSE
661,2   False,FALSE,FALSE
661,3    True,FALSE,FALSE
661,4    True,FALSE,FALSE
661,5    True,FALSE,FALSE
661,6    True,FALSE,FALSE
661,7    True,FALSE,FALSE
661,8    True,FALSE,FALSE
661,9    True,FALSE,FALSE
662,0    True,FALSE,FALSE
662,1    True,FALSE,FALSE
662,2   False,FALSE,FALSE
662,3   False,TRUE,FALSE
662,4   False,FALSE,FALSE
662,5   False,TRUE,TRUE
662,6   False,TRUE,FALSE
662,7   False,TRUE,FALSE
662,8    True,FALSE,FALSE
662,9    True,FALSE,TRUE
663,0    True,TRUE,TRUE
663,1   False,FALSE,FALSE
663,2    True,FALSE,FALSE
663,3    True,FALSE,FALSE
663,4   False,TRUE,FALSE
663,5    True,FALSE,FALSE
663,6    True,TRUE,TRUE
663,7   False,FALSE,TRUE
663,8    True,TRUE,TRUE
663,9   False,TRUE,FALSE
664,0   False,TRUE,TRUE
664,1   False,FALSE,TRUE
664,2   False,FALSE,FALSE
664,3   False,TRUE,FALSE
664,4   False,TRUE,FALSE
664,5   False,FALSE,FALSE
664,6   False,FALSE,TRUE
664,7   False,FALSE,FALSE
664,8   False,FALSE,FALSE
664,9   False,FALSE,FALSE
665,0    True,TRUE,FALSE
665,1    True,TRUE,TRUE
665,2   False,FALSE,FALSE
665,3   False,FALSE,TRUE
665,4   False,FALSE,FALSE
665,5   False,FALSE,TRUE
665,6   False,TRUE,TRUE
665,7   False,FALSE,TRUE
665,8   False,TRUE,FALSE
665,9   False,FALSE,TRUE
666,0   False,TRUE,FALSE
666,1   False,TRUE,FALSE
666,2   False,TRUE,FALSE
666,3   False,FALSE,FALSE
666,4    True,FALSE,FALSE
666,5   False,FALSE,FALSE
666,6   False,FALSE,TRUE
666,7   False,TRUE,TRUE
666,8   False,TRUE,TRUE
666,9    True,TRUE,FALSE
667,0    True,FALSE,FALSE
667,1   False,TRUE,FALSE
667,2   False,TRUE,FALSE
667,3   False,FALSE,TRUE
667,4    True,FALSE,FALSE
667,5    True,TRUE,TRUE
667,6    True,FALSE,FALSE
667,7   False,FALSE,FALSE
667,8    True,FALSE,FALSE
667,9    True,FALSE,FALSE
668,0   False,FALSE,FALSE
668,1   False,FALSE,FALSE
668,2   False,FALSE,TRUE
668,3    True,TRUE,TRUE
668,4   False,FALSE,FALSE
668,5   False,TRUE,FALSE
668,6   False,FALSE,FALSE
668,7    True,FALSE,FALSE
668,8   False,FALSE,FALSE
668,9   False,TRUE,FALSE
669,0    True,FALSE,FALSE
669,1    True,FALSE,FALSE
669,2   False,TRUE,FALSE
669,3   False,TRUE,FALSE
669,4   False,TRUE,FALSE
669,5   False,FALSE,FALSE
669,6   False,TRUE,FALSE
669,7   False,TRUE,TRUE
669,8   False,TRUE,FALSE
669,9   False,TRUE,FALSE
670,0   False,TRUE,FALSE
670,1   False,TRUE,FALSE
670,2   False,TRUE,FALSE
670,3   False,TRUE,FALSE
670,4    True,TRUE,FALSE
670,5    True,FALSE,FALSE
670,6   False,TRUE,FALSE
670,7   False,FALSE,TRUE
670,8   False,FALSE,TRUE
670,9   False,TRUE,FALSE
671,0    True,TRUE,FALSE
671,1    True,FALSE,FALSE
671,2   False,TRUE,FALSE
671,3   False,FALSE,FALSE
671,4   False,FALSE,FALSE
671,5   False,TRUE,FALSE
671,6   False,FALSE,FALSE
671,7   False,TRUE,FALSE
671,8   False,FALSE,FALSE
671,9   False,FALSE,FALSE
672,0    True,FALSE,FALSE
672,1   False,FALSE,FALSE
672,2    True,FALSE,TRUE
672,3   False,TRUE,FALSE
672,4   False,FALSE,FALSE
672,5   False,FALSE,TRUE
672,6   False,TRUE,FALSE
672,7   False,FALSE,TRUE
672,8   False,FALSE,TRUE
672,9    True,TRUE,FALSE
673,0    True,FALSE,FALSE
673,1   False,FALSE,FALSE
673,2    True,TRUE,FALSE
673,3   False,TRUE,FALSE
673,4    True,TRUE,FALSE
673,5   False,FALSE,FALSE
673,6   False,FALSE,FALSE
673,7    True,FALSE,FALSE
673,8    True,FALSE,FALSE
673,9   False,FALSE,FALSE
674,0   False,FALSE,TRUE
674,1    True,FALSE,FALSE
674,2    True,FALSE,FALSE
674,3    True,FALSE,FALSE
674,4   False,TRUE,FALSE
674,5   False,FALSE,FALSE
674,6   False,TRUE,TRUE
674,7    True,FALSE,FALSE
674,8    True,FALSE,FALSE
674,9   False,TRUE,TRUE
675,0   False,FALSE,FALSE
675,1   False,TRUE,FALSE
675,2   False,TRUE,TRUE
675,3   False,TRUE,FALSE
675,4   False,FALSE,FALSE
675,5    True,FALSE,FALSE
675,6   False,TRUE,FALSE
675,7   False,FALSE,FALSE
675,8   False,TRUE,FALSE
675,9    True,FALSE,FALSE
676,0   False,FALSE,TRUE
676,1    True,FALSE,FALSE
676,2    True,FALSE,FALSE
676,3   False,TRUE,FALSE
676,4    True,FALSE,FALSE
676,5   False,TRUE,TRUE
676,6    True,FALSE,FALSE
676,7   False,TRUE,FALSE
676,8    True,TRUE,FALSE
676,9    True,FALSE,FALSE
677,0   False,FALSE,FALSE
677,1    True,FALSE,TRUE
677,2    True,FALSE,FALSE
677,3   False,FALSE,TRUE
677,4    True,TRUE,TRUE
677,5   False,TRUE,FALSE
677,6    True,FALSE,FALSE
677,7   False,TRUE,FALSE
677,8   False,TRUE,FALSE
677,9   False,TRUE,FALSE
678,0    True,FALSE,FALSE
678,1    True,FALSE,FALSE
678,2   False,FALSE,TRUE
678,3    True,FALSE,FALSE
678,4    True,FALSE,FALSE
678,5   False,FALSE,FALSE
678,6   False,TRUE,FALSE
678,7   False,TRUE,FALSE
678,8   False,FALSE,FALSE
678,9   False,FALSE,FALSE
679,0   False,TRUE,FALSE
679,1   False,FALSE,FALSE
679,2   False,FALSE,FALSE
679,3    True,FALSE,FALSE
679,4   False,FALSE,FALSE
679,5    True,FALSE,FALSE
679,6   False,FALSE,FALSE
679,7   False,FALSE,FALSE
679,8    True,FALSE,FALSE
679,9   False,FALSE,FALSE
680,0   False,TRUE,FALSE
680,1    True,FALSE,FALSE
680,2    True,FALSE,FALSE
680,3   False,TRUE,FALSE
680,4   False,TRUE,FALSE
680,5   False,FALSE,FALSE
680,6    True,TRUE,FALSE
680,7    True,FALSE,FALSE
680,8   False,FALSE,FALSE
680,9    True,FALSE,FALSE
681,0    True,FALSE,FALSE
681,1   False,TRUE,FALSE
681,2    True,FALSE,FALSE
681,3   False,TRUE,FALSE
681,4   False,FALSE,TRUE
681,5    True,FALSE,FALSE
681,6    True,TRUE,FALSE
681,7    True,TRUE,FALSE
681,8   False,FALSE,FALSE
681,9   False,TRUE,FALSE
682,0    True,FALSE,FALSE
682,1    True,TRUE,TRUE
682,2   False,FALSE,FALSE
682,3    True,FALSE,FALSE
682,4   False,FALSE,FALSE
682,5    True,FALSE,FALSE
682,6   False,FALSE,FALSE
682,7   False,FALSE,FALSE
682,8    True,TRUE,TRUE
682,9   False,FALSE,FALSE
683,0    True,TRUE,FALSE
683,1    True,FALSE,FALSE
683,2   False,TRUE,FALSE
683,3   False,FALSE,FALSE
683,4   False,TRUE,FALSE
683,5   False,FALSE,TRUE
683,6   False,TRUE,TRUE
683,7    True,TRUE,FALSE
683,8   False,TRUE,TRUE
683,9    True,FALSE,FALSE
684,0    True,FALSE,FALSE
684,1    True,FALSE,FALSE
684,2   False,FALSE,FALSE
684,3   False,FALSE,TRUE
684,4    True,FALSE,FALSE
684,5   False,FALSE,TRUE
684,6   False,FALSE,FALSE
684,7    True,FALSE,FALSE
684,8    True,TRUE,FALSE
684,9   False,TRUE,TRUE
685,0    True,FALSE,TRUE
685,1   False,TRUE,FALSE
685,2   False,FALSE,FALSE
685,3    True,FALSE,TRUE
685,4    True,FALSE,FALSE
685,5   False,TRUE,FALSE
685,6    True,FALSE,FALSE
685,7   False,FALSE,FALSE
685,8   False,FALSE,FALSE
685,9   False,FALSE,FALSE
686,0    True,FALSE,FALSE
686,1    True,FALSE,TRUE
686,2   False,TRUE,FALSE
686,3    True,FALSE,FALSE
686,4   False,TRUE,FALSE
686,5    True,FALSE,FALSE
686,6    True,FALSE,FALSE
686,7   False,TRUE,FALSE
686,8   False,TRUE,FALSE
686,9   False,FALSE,FALSE
687,0   False,FALSE,TRUE
687,1    True,FALSE,TRUE
687,2   False,FALSE,TRUE
687,3    True,FALSE,FALSE
687,4    True,FALSE,FALSE
687,5    True,TRUE,FALSE
687,6   False,TRUE,FALSE
687,7   False,TRUE,FALSE
687,8    True,FALSE,FALSE
687,9   False,FALSE,FALSE
688,0   False,FALSE,FALSE
688,1    True,TRUE,TRUE
688,2    True,FALSE,FALSE
688,3    True,FALSE,TRUE
688,4    True,FALSE,FALSE
688,5    True,FALSE,FALSE
688,6   False,TRUE,FALSE
688,7   False,TRUE,FALSE
688,8    True,FALSE,FALSE
688,9    True,FALSE,FALSE
689,0   False,FALSE,FALSE
689,1   False,FALSE,FALSE
689,2   False,TRUE,TRUE
689,3   False,FALSE,FALSE
689,4   False,FALSE,FALSE
689,5    True,FALSE,FALSE
689,6    True,FALSE,FALSE
689,7    True,FALSE,FALSE
689,8    True,FALSE,FALSE
689,9   False,FALSE,FALSE
690,0   False,FALSE,FALSE
690,1    True,FALSE,FALSE
690,2    True,FALSE,FALSE
690,3   False,TRUE,FALSE
690,4    True,FALSE,TRUE
690,5    True,TRUE,FALSE
690,6    True,FALSE,FALSE
690,7   False,FALSE,FALSE
690,8   False,FALSE,FALSE
690,9    True,TRUE,FALSE
691,0    True,FALSE,FALSE
691,1    True,FALSE,FALSE
691,2    True,FALSE,FALSE
691,3   False,TRUE,TRUE
691,4    True,FALSE,FALSE
691,5    True,TRUE,FALSE
691,6   False,FALSE,FALSE
691,7   False,TRUE,FALSE
691,8   False,TRUE,FALSE
691,9    True,FALSE,FALSE
692,0    True,TRUE,TRUE
692,1   False,TRUE,FALSE
692,2   False,TRUE,TRUE
692,3   False,FALSE,TRUE
692,4   False,FALSE,FALSE
692,5    True,FALSE,FALSE
692,6   False,TRUE,FALSE
692,7   False,TRUE,FALSE
692,8    True,TRUE,TRUE
692,9   False,TRUE,TRUE
693,0   False,FALSE,FALSE
693,1   False,FALSE,FALSE
693,2    True,FALSE,FALSE
693,3    True,FALSE,FALSE
693,4    True,FALSE,FALSE
693,5    True,FALSE,FALSE
693,6    True,FALSE,FALSE
693,7    True,FALSE,FALSE
693,8    True,FALSE,FALSE
693,9    True,FALSE,FALSE
694,0   False,FALSE,FALSE
694,1    True,FALSE,TRUE
694,2   False,FALSE,FALSE
694,3   False,FALSE,FALSE
694,4    True,FALSE,FALSE
694,5    True,FALSE,FALSE
694,6    True,FALSE,FALSE
694,7    True,FALSE,FALSE
694,8   False,TRUE,FALSE
694,9    True,FALSE,FALSE
695,0    True,TRUE,FALSE
695,1   False,FALSE,TRUE
695,2    True,FALSE,FALSE
695,3   False,TRUE,FALSE
695,4   False,TRUE,FALSE
695,5    True,FALSE,FALSE
695,6   False,TRUE,FALSE
695,7   False,FALSE,FALSE
695,8    True,FALSE,FALSE
695,9   False,FALSE,FALSE
696,0    True,TRUE,TRUE
696,1    True,FALSE,FALSE
696,2   False,FALSE,FALSE
696,3   False,FALSE,FALSE
696,4   False,TRUE,TRUE
696,5    True,FALSE,FALSE
696,6    True,FALSE,FALSE
696,7   False,FALSE,FALSE
696,8   False,TRUE,TRUE
696,9    True,TRUE,FALSE
697,0   False,FALSE,TRUE
697,1    True,FALSE,FALSE
697,2    True,FALSE,FALSE
697,3   False,FALSE,TRUE
697,4   False,TRUE,FALSE
697,5   False,TRUE,TRUE
697,6    True,FALSE,FALSE
697,7   False,FALSE,FALSE
697,8   False,TRUE,FALSE
697,9   False,TRUE,FALSE
698,0    True,FALSE,FALSE
698,1   False,FALSE,FALSE
698,2   False,TRUE,FALSE
698,3    True,TRUE,FALSE
698,4    True,FALSE,FALSE
698,5   False,TRUE,FALSE
698,6    True,TRUE,FALSE
698,7   False,TRUE,FALSE
698,8    True,FALSE,FALSE
698,9   False,TRUE,FALSE
699,0    True,FALSE,FALSE
699,1    True,FALSE,FALSE
699,2   False,TRUE,FALSE
699,3    True,TRUE,FALSE
699,4   False,TRUE,TRUE
699,5   False,FALSE,FALSE
699,6    True,TRUE,FALSE
699,7   False,TRUE,FALSE
699,8   False,FALSE,FALSE
699,9   False,TRUE,FALSE
700,0    True,FALSE,FALSE
700,1    True,TRUE,TRUE
700,2    True,TRUE,FALSE
700,3   False,TRUE,FALSE
700,4    True,FALSE,FALSE
700,5   False,TRUE,FALSE
700,6   False,TRUE,TRUE
700,7   False,FALSE,TRUE
700,8    True,FALSE,FALSE
