,Hunger,Potter,Twilight,Mockingbird,Gatsby
516,FALSE,FALSE,FALSE,TRUE,TRUE
517,FALSE,TRUE,FALSE,FALSE,FALSE
518,FALSE,FALSE,FALSE,FALSE,TRUE
519,FALSE,FALSE,FALSE,TRUE,TRUE
520,TRUE,TRUE,FALSE,TRUE,TRUE
521,FALSE,TRUE,FALSE,TRUE,FALSE
522,FALSE,TRUE,TRUE,FALSE,FALSE
523,FALSE,FALSE,FALSE,TRUE,TRUE
524,FALSE,FALSE,FALSE,TRUE,FALSE
525,FALSE,TRUE,FALSE,TRUE,FALSE
526,FALSE,FALSE,TRUE,TRUE,TRUE
527,FALSE,TRUE,FALSE,TRUE,FALSE
528,FALSE,TRUE,FALSE,FALSE,FALSE
529,FALSE,FALSE,FALSE,TRUE,FALSE
530,FALSE,TRUE,FALSE,FALSE,FALSE
531,FALSE,TRUE,FALSE,TRUE,FALSE
532,FALSE,TRUE,FALSE,TRUE,TRUE
533,FALSE,TRUE,TRUE,TRUE,FALSE
534,FALSE,FALSE,FALSE,TRUE,FALSE
535,FALSE,FALSE,FALSE,TRUE,TRUE
536,FALSE,FALSE,FALSE,TRUE,TRUE
537,FALSE,FALSE,FALSE,FALSE,TRUE
538,FALSE,TRUE,FALSE,FALSE,FALSE
539,FALSE,FALSE,FALSE,TRUE,FALSE
540,FALSE,FALSE,FALSE,TRUE,FALSE
541,FALSE,FALSE,FALSE,TRUE,FALSE
542,FALSE,TRUE,FALSE,TRUE,FALSE
543,FALSE,FALSE,FALSE,TRUE,TRUE
544,TRUE,TRUE,FALSE,FALSE,FALSE
545,FALSE,FALSE,FALSE,TRUE,TRUE
546,FALSE,FALSE,TRUE,TRUE,TRUE
547,FALSE,FALSE,FALSE,TRUE,FALSE
548,FALSE,FALSE,FALSE,TRUE,FALSE
549,FALSE,FALSE,FALSE,TRUE,TRUE
550,FALSE,TRUE,FALSE,TRUE,FALSE
551,FALSE,FALSE,TRUE,FALSE,FALSE
552,FALSE,FALSE,FALSE,TRUE,TRUE
553,FALSE,TRUE,FALSE,FALSE,FALSE
554,FALSE,FALSE,FALSE,TRUE,FALSE
555,FALSE,FALSE,FALSE,FALSE,TRUE
556,FALSE,TRUE,FALSE,FALSE,TRUE
557,FALSE,FALSE,FALSE,TRUE,FALSE
558,FALSE,TRUE,FALSE,TRUE,TRUE
559,FALSE,TRUE,FALSE,TRUE,FALSE
560,FALSE,FALSE,TRUE,TRUE,FALSE
561,FALSE,TRUE,FALSE,FALSE,TRUE
562,FALSE,FALSE,FALSE,TRUE,FALSE
563,FALSE,TRUE,FALSE,TRUE,TRUE
564,FALSE,FALSE,FALSE,TRUE,FALSE
565,FALSE,TRUE,FALSE,FALSE,TRUE
566,FALSE,FALSE,FALSE,TRUE,TRUE
567,FALSE,TRUE,FALSE,FALSE,FALSE
568,FALSE,FALSE,FALSE,FALSE,TRUE
569,FALSE,TRUE,FALSE,FALSE,FALSE
570,FALSE,TRUE,FALSE,TRUE,TRUE
571,FALSE,TRUE,FALSE,TRUE,TRUE
572,FALSE,TRUE,FALSE,FALSE,TRUE
573,FALSE,FALSE,TRUE,TRUE,TRUE
574,FALSE,FALSE,FALSE,TRUE,TRUE
575,TRUE,FALSE,TRUE,TRUE,TRUE
576,TRUE,TRUE,FALSE,TRUE,TRUE
577,FALSE,FALSE,FALSE,TRUE,TRUE
578,FALSE,FALSE,FALSE,TRUE,FALSE
579,FALSE,FALSE,FALSE,FALSE,TRUE
580,FALSE,TRUE,FALSE,FALSE,FALSE
581,FALSE,TRUE,TRUE,FALSE,FALSE
582,FALSE,FALSE,FALSE,TRUE,FALSE
583,FALSE,FALSE,FALSE,TRUE,TRUE
584,FALSE,TRUE,FALSE,FALSE,FALSE
585,FALSE,FALSE,TRUE,TRUE,TRUE
586,FALSE,FALSE,FALSE,TRUE,FALSE
587,FALSE,FALSE,FALSE,FALSE,TRUE
588,FALSE,FALSE,FALSE,FALSE,TRUE
589,FALSE,TRUE,FALSE,FALSE,FALSE
590,FALSE,TRUE,FALSE,TRUE,FALSE
591,TRUE,FALSE,FALSE,FALSE,TRUE
592,FALSE,FALSE,FALSE,FALSE,TRUE
593,TRUE,FALSE,TRUE,FALSE,FALSE
594,FALSE,FALSE,FALSE,TRUE,TRUE
595,TRUE,TRUE,TRUE,TRUE,TRUE
596,FALSE,TRUE,FALSE,TRUE,FALSE
597,FALSE,FALSE,FALSE,TRUE,FALSE
598,FALSE,FALSE,FALSE,TRUE,TRUE
599,FALSE,TRUE,FALSE,TRUE,FALSE
600,FALSE,FALSE,FALSE,TRUE,FALSE
601,FALSE,TRUE,FALSE,FALSE,FALSE
602,FALSE,TRUE,FALSE,FALSE,FALSE
603,FALSE,FALSE,FALSE,TRUE,FALSE
604,FALSE,TRUE,FALSE,TRUE,TRUE
605,FALSE,TRUE,FALSE,FALSE,FALSE
606,FALSE,TRUE,FALSE,FALSE,TRUE
607,FALSE,TRUE,TRUE,FALSE,FALSE
608,FALSE,TRUE,FALSE,TRUE,FALSE
609,FALSE,FALSE,FALSE,TRUE,FALSE
610,FALSE,FALSE,FALSE,TRUE,TRUE
611,FALSE,TRUE,FALSE,TRUE,TRUE
612,FALSE,TRUE,TRUE,FALSE,FALSE
613,FALSE,FALSE,FALSE,TRUE,FALSE
614,FALSE,TRUE,TRUE,FALSE,FALSE
615,FALSE,FALSE,FALSE,FALSE,TRUE
616,FALSE,FALSE,FALSE,TRUE,FALSE
617,FALSE,TRUE,FALSE,TRUE,TRUE
618,FALSE,TRUE,FALSE,FALSE,TRUE
619,FALSE,TRUE,FALSE,TRUE,FALSE
620,FALSE,FALSE,FALSE,FALSE,TRUE
621,FALSE,FALSE,FALSE,TRUE,FALSE
622,TRUE,TRUE,TRUE,TRUE,FALSE
623,FALSE,TRUE,FALSE,FALSE,TRUE
624,FALSE,TRUE,FALSE,FALSE,TRUE
625,FALSE,TRUE,FALSE,TRUE,FALSE
626,FALSE,TRUE,FALSE,TRUE,TRUE
627,FALSE,FALSE,FALSE,TRUE,TRUE
628,FALSE,TRUE,FALSE,TRUE,FALSE
629,FALSE,TRUE,FALSE,FALSE,TRUE
630,FALSE,FALSE,TRUE,TRUE,TRUE
631,FALSE,TRUE,FALSE,TRUE,FALSE
632,TRUE,TRUE,FALSE,TRUE,FALSE
633,FALSE,TRUE,FALSE,FALSE,TRUE
634,FALSE,FALSE,FALSE,TRUE,TRUE
635,FALSE,TRUE,FALSE,TRUE,FALSE
636,FALSE,TRUE,FALSE,TRUE,FALSE
637,FALSE,FALSE,FALSE,TRUE,FALSE
638,FALSE,FALSE,FALSE,TRUE,TRUE
639,FALSE,TRUE,FALSE,TRUE,FALSE
640,FALSE,FALSE,FALSE,TRUE,TRUE
641,FALSE,TRUE,TRUE,TRUE,FALSE
642,FALSE,TRUE,FALSE,TRUE,FALSE
643,FALSE,TRUE,FALSE,FALSE,TRUE
644,FALSE,TRUE,TRUE,TRUE,TRUE
645,FALSE,TRUE,FALSE,TRUE,FALSE
646,FALSE,TRUE,FALSE,TRUE,TRUE
647,FALSE,TRUE,FALSE,FALSE,FALSE
648,FALSE,FALSE,FALSE,TRUE,TRUE
649,FALSE,FALSE,FALSE,TRUE,FALSE
650,FALSE,TRUE,FALSE,TRUE,TRUE
651,FALSE,FALSE,FALSE,TRUE,FALSE
652,FALSE,FALSE,FALSE,TRUE,TRUE
653,FALSE,TRUE,FALSE,FALSE,FALSE
654,TRUE,TRUE,FALSE,TRUE,TRUE
655,FALSE,FALSE,FALSE,TRUE,TRUE
656,FALSE,TRUE,FALSE,TRUE,FALSE
657,FALSE,TRUE,FALSE,TRUE,TRUE
658,FALSE,TRUE,TRUE,TRUE,TRUE
659,FALSE,FALSE,FALSE,FALSE,TRUE
660,FALSE,TRUE,FALSE,TRUE,TRUE
661,FALSE,FALSE,FALSE,TRUE,FALSE
662,FALSE,FALSE,FALSE,TRUE,TRUE
663,TRUE,TRUE,TRUE,FALSE,TRUE
664,TRUE,FALSE,FALSE,TRUE,FALSE
665,FALSE,TRUE,FALSE,TRUE,FALSE
666,FALSE,FALSE,FALSE,TRUE,TRUE
667,FALSE,TRUE,FALSE,FALSE,FALSE
668,FALSE,TRUE,FALSE,FALSE,FALSE
669,FALSE,TRUE,TRUE,TRUE,TRUE
670,TRUE,FALSE,FALSE,TRUE,FALSE
671,TRUE,FALSE,FALSE,TRUE,FALSE
672,TRUE,TRUE,FALSE,FALSE,FALSE
673,FALSE,FALSE,TRUE,TRUE,TRUE
674,FALSE,FALSE,FALSE,TRUE,TRUE
675,FALSE,FALSE,TRUE,FALSE,TRUE
676,FALSE,TRUE,TRUE,FALSE,FALSE
677,TRUE,TRUE,TRUE,TRUE,TRUE
678,FALSE,FALSE,FALSE,TRUE,FALSE
679,FALSE,TRUE,FALSE,FALSE,FALSE
680,FALSE,TRUE,FALSE,TRUE,FALSE
681,FALSE,FALSE,FALSE,FALSE,TRUE
682,FALSE,FALSE,FALSE,FALSE,TRUE
683,TRUE,TRUE,FALSE,TRUE,TRUE
684,FALSE,FALSE,FALSE,TRUE,TRUE
685,FALSE,TRUE,FALSE,TRUE,TRUE
686,FALSE,FALSE,FALSE,TRUE,TRUE
687,FALSE,FALSE,FALSE,TRUE,TRUE
688,FALSE,TRUE,FALSE,TRUE,TRUE
689,TRUE,TRUE,FALSE,TRUE,FALSE
690,FALSE,FALSE,FALSE,TRUE,TRUE
691,FALSE,TRUE,FALSE,TRUE,FALSE
692,FALSE,FALSE,TRUE,TRUE,FALSE
693,FALSE,FALSE,FALSE,TRUE,FALSE
694,TRUE,FALSE,TRUE,TRUE,TRUE
695,FALSE,TRUE,FALSE,TRUE,FALSE
696,FALSE,TRUE,FALSE,TRUE,TRUE
697,TRUE,TRUE,TRUE,FALSE,FALSE
698,FALSE,TRUE,TRUE,TRUE,FALSE
699,FALSE,TRUE,FALSE,TRUE,TRUE
700,TRUE,TRUE,TRUE,TRUE,FALSE
701,FALSE,TRUE,TRUE,FALSE,TRUE
702,FALSE,TRUE,FALSE,TRUE,FALSE
703,FALSE,TRUE,TRUE,TRUE,FALSE
704,TRUE,TRUE,FALSE,TRUE,FALSE
705,FALSE,FALSE,FALSE,TRUE,TRUE
706,FALSE,TRUE,FALSE,TRUE,FALSE
707,FALSE,FALSE,FALSE,FALSE,TRUE
708,TRUE,TRUE,TRUE,TRUE,TRUE
709,FALSE,TRUE,FALSE,TRUE,FALSE
710,FALSE,FALSE,FALSE,TRUE,FALSE
711,FALSE,TRUE,FALSE,TRUE,FALSE
712,FALSE,FALSE,FALSE,TRUE,FALSE
713,FALSE,FALSE,TRUE,FALSE,FALSE
714,FALSE,TRUE,FALSE,TRUE,FALSE
715,FALSE,FALSE,FALSE,FALSE,TRUE
716,FALSE,TRUE,TRUE,TRUE,TRUE
717,FALSE,FALSE,FALSE,TRUE,TRUE
718,TRUE,FALSE,TRUE,FALSE,TRUE
719,FALSE,TRUE,FALSE,TRUE,TRUE
720,TRUE,TRUE,TRUE,FALSE,FALSE
721,FALSE,TRUE,FALSE,TRUE,FALSE
722,FALSE,FALSE,FALSE,TRUE,FALSE
723,FALSE,TRUE,FALSE,TRUE,TRUE
724,TRUE,TRUE,TRUE,FALSE,FALSE
725,FALSE,FALSE,FALSE,FALSE,TRUE
726,FALSE,FALSE,FALSE,FALSE,TRUE
727,FALSE,TRUE,FALSE,FALSE,FALSE
728,FALSE,FALSE,TRUE,TRUE,TRUE
729,TRUE,FALSE,TRUE,TRUE,FALSE
730,FALSE,TRUE,FALSE,TRUE,FALSE
731,FALSE,TRUE,FALSE,FALSE,FALSE
732,FALSE,FALSE,FALSE,TRUE,FALSE
733,TRUE,FALSE,FALSE,TRUE,TRUE
734,FALSE,TRUE,TRUE,TRUE,FALSE
735,FALSE,TRUE,FALSE,TRUE,TRUE
736,FALSE,TRUE,FALSE,FALSE,FALSE
737,TRUE,TRUE,TRUE,FALSE,TRUE
738,FALSE,FALSE,FALSE,TRUE,TRUE
739,FALSE,TRUE,FALSE,TRUE,TRUE
740,TRUE,FALSE,TRUE,TRUE,FALSE
741,TRUE,FALSE,TRUE,FALSE,FALSE
742,FALSE,TRUE,FALSE,TRUE,FALSE
743,FALSE,TRUE,FALSE,TRUE,FALSE
744,TRUE,TRUE,TRUE,TRUE,FALSE
745,FALSE,TRUE,FALSE,TRUE,FALSE
746,FALSE,TRUE,FALSE,FALSE,FALSE
747,FALSE,FALSE,FALSE,TRUE,TRUE
748,FALSE,TRUE,FALSE,FALSE,TRUE
749,FALSE,FALSE,FALSE,TRUE,TRUE
750,TRUE,TRUE,TRUE,TRUE,FALSE
751,TRUE,FALSE,TRUE,TRUE,TRUE
752,FALSE,TRUE,FALSE,FALSE,FALSE
753,FALSE,FALSE,FALSE,TRUE,FALSE
754,FALSE,FALSE,FALSE,TRUE,TRUE
755,FALSE,TRUE,FALSE,TRUE,TRUE
756,FALSE,FALSE,FALSE,TRUE,FALSE
757,FALSE,TRUE,TRUE,FALSE,FALSE
758,FALSE,FALSE,FALSE,TRUE,TRUE
759,FALSE,FALSE,FALSE,TRUE,TRUE
760,FALSE,FALSE,FALSE,TRUE,FALSE
761,FALSE,TRUE,FALSE,FALSE,FALSE
762,FALSE,TRUE,FALSE,FALSE,TRUE
763,FALSE,FALSE,TRUE,TRUE,FALSE
764,FALSE,TRUE,FALSE,TRUE,FALSE
765,TRUE,TRUE,FALSE,TRUE,TRUE
766,TRUE,TRUE,FALSE,TRUE,FALSE
767,FALSE,FALSE,FALSE,FALSE,TRUE
768,FALSE,TRUE,TRUE,FALSE,FALSE
769,TRUE,TRUE,TRUE,TRUE,FALSE
770,FALSE,TRUE,FALSE,TRUE,FALSE
771,FALSE,TRUE,FALSE,TRUE,FALSE
772,FALSE,FALSE,FALSE,FALSE,TRUE
773,FALSE,TRUE,TRUE,TRUE,TRUE
774,FALSE,TRUE,FALSE,TRUE,FALSE
775,FALSE,FALSE,TRUE,TRUE,TRUE
776,TRUE,TRUE,TRUE,TRUE,FALSE
777,FALSE,FALSE,TRUE,FALSE,FALSE
778,FALSE,TRUE,FALSE,FALSE,FALSE
779,FALSE,TRUE,TRUE,FALSE,FALSE
780,FALSE,TRUE,FALSE,FALSE,FALSE
781,FALSE,FALSE,FALSE,TRUE,FALSE
782,FALSE,TRUE,FALSE,TRUE,FALSE
783,FALSE,FALSE,FALSE,TRUE,FALSE
784,FALSE,FALSE,FALSE,FALSE,TRUE
785,FALSE,TRUE,FALSE,FALSE,FALSE
786,FALSE,TRUE,FALSE,FALSE,FALSE
787,FALSE,FALSE,FALSE,FALSE,TRUE
788,FALSE,FALSE,FALSE,FALSE,TRUE
789,TRUE,FALSE,FALSE,TRUE,FALSE
790,FALSE,TRUE,FALSE,FALSE,TRUE
791,FALSE,FALSE,FALSE,TRUE,FALSE
792,FALSE,FALSE,FALSE,TRUE,TRUE
793,FALSE,FALSE,FALSE,TRUE,TRUE
794,FALSE,FALSE,TRUE,FALSE,FALSE
795,FALSE,FALSE,FALSE,TRUE,FALSE
796,TRUE,FALSE,FALSE,TRUE,TRUE
797,FALSE,TRUE,FALSE,FALSE,FALSE
798,FALSE,FALSE,FALSE,TRUE,TRUE
799,TRUE,FALSE,FALSE,TRUE,FALSE
800,TRUE,FALSE,TRUE,TRUE,TRUE
801,FALSE,FALSE,FALSE,TRUE,FALSE
802,FALSE,TRUE,FALSE,TRUE,TRUE
803,FALSE,FALSE,TRUE,TRUE,FALSE
804,FALSE,TRUE,FALSE,TRUE,FALSE
805,FALSE,FALSE,FALSE,TRUE,FALSE
806,FALSE,TRUE,FALSE,TRUE,FALSE
807,FALSE,FALSE,FALSE,TRUE,FALSE
808,FALSE,FALSE,FALSE,TRUE,TRUE
809,FALSE,FALSE,FALSE,FALSE,TRUE
810,FALSE,TRUE,TRUE,FALSE,FALSE
811,FALSE,TRUE,FALSE,TRUE,FALSE
812,FALSE,FALSE,TRUE,FALSE,FALSE
813,TRUE,FALSE,FALSE,TRUE,FALSE
814,FALSE,TRUE,FALSE,TRUE,TRUE
815,TRUE,TRUE,FALSE,TRUE,TRUE
816,FALSE,TRUE,TRUE,TRUE,FALSE
817,FALSE,FALSE,FALSE,TRUE,TRUE
818,FALSE,TRUE,TRUE,FALSE,TRUE
819,FALSE,TRUE,FALSE,FALSE,FALSE
820,FALSE,TRUE,FALSE,TRUE,TRUE
821,FALSE,FALSE,FALSE,TRUE,TRUE
822,FALSE,FALSE,FALSE,TRUE,FALSE
823,FALSE,FALSE,FALSE,TRUE,FALSE
824,FALSE,FALSE,FALSE,FALSE,TRUE
825,FALSE,FALSE,FALSE,FALSE,TRUE
826,FALSE,FALSE,FALSE,TRUE,FALSE
827,FALSE,FALSE,FALSE,TRUE,FALSE
828,FALSE,TRUE,TRUE,TRUE,FALSE
829,FALSE,FALSE,FALSE,FALSE,TRUE
830,FALSE,FALSE,FALSE,TRUE,TRUE
831,TRUE,FALSE,TRUE,TRUE,FALSE
832,FALSE,FALSE,FALSE,FALSE,TRUE
833,FALSE,FALSE,FALSE,FALSE,TRUE
834,FALSE,TRUE,FALSE,TRUE,TRUE
835,FALSE,TRUE,FALSE,TRUE,TRUE
836,FALSE,FALSE,FALSE,TRUE,FALSE
837,FALSE,FALSE,FALSE,TRUE,TRUE
838,FALSE,TRUE,FALSE,FALSE,FALSE
839,FALSE,TRUE,FALSE,FALSE,TRUE
840,FALSE,FALSE,TRUE,FALSE,FALSE
841,FALSE,TRUE,TRUE,TRUE,TRUE
842,FALSE,TRUE,FALSE,TRUE,TRUE
843,FALSE,TRUE,FALSE,FALSE,TRUE
844,TRUE,FALSE,FALSE,FALSE,TRUE
845,FALSE,FALSE,FALSE,FALSE,TRUE
846,FALSE,TRUE,TRUE,FALSE,TRUE
847,FALSE,FALSE,FALSE,FALSE,TRUE
848,FALSE,FALSE,FALSE,TRUE,FALSE
849,FALSE,TRUE,FALSE,TRUE,FALSE
850,FALSE,FALSE,FALSE,FALSE,TRUE
851,FALSE,FALSE,FALSE,FALSE,TRUE
852,FALSE,TRUE,FALSE,FALSE,FALSE
853,FALSE,FALSE,FALSE,TRUE,TRUE
854,FALSE,FALSE,FALSE,TRUE,TRUE
855,TRUE,FALSE,FALSE,FALSE,TRUE
856,FALSE,TRUE,FALSE,FALSE,TRUE
857,FALSE,FALSE,TRUE,FALSE,TRUE
858,TRUE,TRUE,FALSE,TRUE,FALSE
859,FALSE,TRUE,FALSE,FALSE,FALSE
860,TRUE,TRUE,FALSE,FALSE,FALSE
861,FALSE,TRUE,TRUE,TRUE,FALSE
862,FALSE,TRUE,FALSE,TRUE,TRUE
863,FALSE,FALSE,FALSE,TRUE,TRUE
864,FALSE,FALSE,FALSE,FALSE,TRUE
865,TRUE,TRUE,FALSE,TRUE,FALSE
866,FALSE,TRUE,TRUE,FALSE,TRUE
867,FALSE,FALSE,FALSE,TRUE,FALSE
868,TRUE,TRUE,TRUE,TRUE,TRUE
869,FALSE,TRUE,TRUE,TRUE,TRUE
870,FALSE,TRUE,FALSE,FALSE,TRUE
871,FALSE,TRUE,FALSE,TRUE,FALSE
872,FALSE,FALSE,FALSE,TRUE,FALSE
873,FALSE,FALSE,FALSE,TRUE,FALSE
874,FALSE,TRUE,TRUE,TRUE,TRUE
875,FALSE,FALSE,FALSE,FALSE,TRUE
876,FALSE,FALSE,TRUE,TRUE,FALSE
877,FALSE,FALSE,FALSE,TRUE,FALSE
878,FALSE,FALSE,FALSE,TRUE,TRUE
879,TRUE,FALSE,FALSE,TRUE,FALSE
880,FALSE,FALSE,FALSE,TRUE,FALSE
881,TRUE,FALSE,FALSE,TRUE,FALSE
882,FALSE,FALSE,FALSE,TRUE,TRUE
883,TRUE,FALSE,FALSE,TRUE,FALSE
884,TRUE,TRUE,FALSE,FALSE,FALSE
885,TRUE,TRUE,FALSE,TRUE,TRUE
886,FALSE,TRUE,FALSE,FALSE,FALSE
887,TRUE,FALSE,TRUE,TRUE,FALSE
888,FALSE,TRUE,FALSE,TRUE,FALSE
889,FALSE,FALSE,TRUE,TRUE,TRUE
890,FALSE,TRUE,TRUE,TRUE,FALSE
891,FALSE,TRUE,TRUE,FALSE,FALSE
892,FALSE,TRUE,TRUE,TRUE,FALSE
893,FALSE,FALSE,FALSE,FALSE,TRUE
894,FALSE,FALSE,FALSE,TRUE,TRUE
895,FALSE,TRUE,FALSE,FALSE,FALSE
896,FALSE,TRUE,TRUE,TRUE,TRUE
897,FALSE,FALSE,TRUE,TRUE,FALSE
898,FALSE,TRUE,TRUE,TRUE,FALSE
899,TRUE,TRUE,FALSE,FALSE,TRUE
900,FALSE,TRUE,TRUE,TRUE,FALSE
901,FALSE,FALSE,TRUE,TRUE,FALSE
902,FALSE,TRUE,TRUE,TRUE,FALSE
903,TRUE,TRUE,TRUE,TRUE,FALSE
904,TRUE,TRUE,TRUE,FALSE,FALSE
905,FALSE,TRUE,FALSE,FALSE,TRUE
906,FALSE,TRUE,FALSE,TRUE,FALSE
907,FALSE,FALSE,FALSE,TRUE,TRUE
908,FALSE,TRUE,FALSE,FALSE,FALSE
909,FALSE,TRUE,FALSE,TRUE,TRUE
910,FALSE,FALSE,TRUE,TRUE,FALSE
911,TRUE,TRUE,FALSE,TRUE,TRUE
912,FALSE,TRUE,FALSE,FALSE,TRUE
913,FALSE,TRUE,FALSE,FALSE,FALSE
914,FALSE,TRUE,FALSE,TRUE,FALSE
915,FALSE,FALSE,FALSE,TRUE,FALSE
916,FALSE,FALSE,FALSE,TRUE,TRUE
917,TRUE,TRUE,FALSE,TRUE,FALSE
918,FALSE,FALSE,FALSE,TRUE,TRUE
919,FALSE,FALSE,FALSE,TRUE,TRUE
920,FALSE,FALSE,FALSE,TRUE,TRUE
921,FALSE,TRUE,FALSE,FALSE,FALSE
922,FALSE,TRUE,FALSE,TRUE,FALSE
923,FALSE,TRUE,TRUE,FALSE,TRUE
924,FALSE,FALSE,FALSE,FALSE,TRUE
925,FALSE,FALSE,TRUE,FALSE,TRUE
926,TRUE,FALSE,TRUE,FALSE,FALSE
927,TRUE,TRUE,TRUE,TRUE,FALSE
928,FALSE,FALSE,TRUE,TRUE,FALSE
929,FALSE,FALSE,FALSE,FALSE,TRUE
930,FALSE,TRUE,FALSE,TRUE,TRUE
931,FALSE,TRUE,FALSE,FALSE,FALSE
932,FALSE,FALSE,FALSE,TRUE,TRUE
933,FALSE,TRUE,FALSE,FALSE,TRUE
934,FALSE,TRUE,FALSE,TRUE,TRUE
935,FALSE,TRUE,FALSE,TRUE,FALSE
936,FALSE,TRUE,TRUE,TRUE,TRUE
937,FALSE,FALSE,TRUE,TRUE,TRUE
938,FALSE,TRUE,FALSE,TRUE,TRUE
939,FALSE,FALSE,FALSE,FALSE,TRUE
940,FALSE,TRUE,FALSE,TRUE,TRUE
941,TRUE,TRUE,FALSE,TRUE,FALSE
942,FALSE,TRUE,TRUE,TRUE,FALSE
943,FALSE,TRUE,FALSE,TRUE,TRUE
944,FALSE,TRUE,FALSE,TRUE,TRUE
945,FALSE,TRUE,FALSE,TRUE,FALSE
946,FALSE,TRUE,TRUE,TRUE,FALSE
947,FALSE,TRUE,FALSE,FALSE,FALSE
948,FALSE,TRUE,FALSE,TRUE,FALSE
949,FALSE,FALSE,FALSE,TRUE,TRUE
950,FALSE,TRUE,FALSE,TRUE,FALSE
951,FALSE,FALSE,FALSE,TRUE,TRUE
952,FALSE,TRUE,FALSE,FALSE,FALSE
953,FALSE,FALSE,FALSE,TRUE,TRUE
954,TRUE,FALSE,TRUE,FALSE,TRUE
955,TRUE,TRUE,TRUE,FALSE,FALSE
956,TRUE,FALSE,TRUE,FALSE,FALSE
957,FALSE,TRUE,TRUE,TRUE,FALSE
958,FALSE,FALSE,FALSE,TRUE,TRUE
959,FALSE,TRUE,TRUE,TRUE,FALSE
960,FALSE,TRUE,TRUE,TRUE,TRUE
961,FALSE,FALSE,TRUE,FALSE,FALSE
962,FALSE,FALSE,FALSE,FALSE,TRUE
963,FALSE,FALSE,TRUE,FALSE,FALSE
964,TRUE,TRUE,TRUE,TRUE,FALSE
965,FALSE,FALSE,FALSE,TRUE,FALSE
966,FALSE,TRUE,TRUE,TRUE,FALSE
967,FALSE,FALSE,FALSE,TRUE,TRUE
968,TRUE,TRUE,FALSE,FALSE,FALSE
969,TRUE,TRUE,FALSE,TRUE,FALSE
970,FALSE,TRUE,TRUE,FALSE,FALSE
971,TRUE,TRUE,FALSE,TRUE,FALSE
972,FALSE,TRUE,TRUE,TRUE,TRUE
973,FALSE,TRUE,FALSE,TRUE,FALSE
974,TRUE,TRUE,TRUE,TRUE,FALSE
975,FALSE,TRUE,FALSE,TRUE,TRUE
976,FALSE,FALSE,FALSE,TRUE,TRUE
977,FALSE,TRUE,TRUE,TRUE,FALSE
978,FALSE,TRUE,FALSE,TRUE,TRUE
979,FALSE,TRUE,FALSE,FALSE,FALSE
980,FALSE,TRUE,FALSE,FALSE,TRUE
981,FALSE,FALSE,TRUE,TRUE,TRUE
982,FALSE,FALSE,FALSE,TRUE,FALSE
983,FALSE,FALSE,FALSE,TRUE,FALSE
984,FALSE,FALSE,FALSE,TRUE,FALSE
985,FALSE,FALSE,FALSE,TRUE,FALSE
986,TRUE,TRUE,FALSE,FALSE,FALSE
987,TRUE,FALSE,TRUE,FALSE,FALSE
988,FALSE,FALSE,FALSE,TRUE,FALSE
989,FALSE,FALSE,TRUE,FALSE,FALSE
990,FALSE,TRUE,FALSE,FALSE,FALSE
991,TRUE,FALSE,TRUE,FALSE,FALSE
992,FALSE,TRUE,TRUE,FALSE,FALSE
993,TRUE,TRUE,FALSE,FALSE,FALSE
994,FALSE,FALSE,FALSE,TRUE,FALSE
995,TRUE,FALSE,FALSE,TRUE,TRUE
996,FALSE,FALSE,FALSE,FALSE,TRUE
997,TRUE,FALSE,FALSE,FALSE,TRUE
998,TRUE,TRUE,TRUE,FALSE,FALSE
999,FALSE,FALSE,TRUE,FALSE,FALSE
100,0    True,TRUE,TRUE,TRUE,FALSE
100,1   False,FALSE,FALSE,TRUE,TRUE
100,2   False,FALSE,TRUE,FALSE,TRUE
100,3   False,FALSE,FALSE,TRUE,TRUE
100,4   False,FALSE,FALSE,TRUE,FALSE
100,5   False,FALSE,FALSE,TRUE,FALSE
100,6   False,FALSE,FALSE,TRUE,TRUE
100,7   False,FALSE,FALSE,TRUE,TRUE
100,8   False,TRUE,TRUE,FALSE,FALSE
100,9   False,TRUE,FALSE,TRUE,FALSE
101,0   False,TRUE,FALSE,TRUE,TRUE
101,1    True,TRUE,TRUE,FALSE,FALSE
101,2   False,TRUE,FALSE,TRUE,TRUE
101,3   False,TRUE,FALSE,TRUE,TRUE
101,4   False,FALSE,TRUE,TRUE,FALSE
101,5   False,TRUE,FALSE,FALSE,TRUE
101,6    True,FALSE,TRUE,FALSE,TRUE
101,7    True,TRUE,FALSE,FALSE,FALSE
101,8   False,TRUE,TRUE,FALSE,FALSE
101,9   False,TRUE,TRUE,FALSE,FALSE
102,0   False,TRUE,TRUE,FALSE,FALSE
102,1   False,TRUE,TRUE,TRUE,FALSE
102,2    True,FALSE,FALSE,TRUE,TRUE
102,3   False,TRUE,FALSE,TRUE,FALSE
102,4   False,FALSE,TRUE,FALSE,FALSE
102,5    True,FALSE,TRUE,FALSE,FALSE
102,6    True,TRUE,FALSE,TRUE,FALSE
102,7   False,FALSE,FALSE,TRUE,TRUE
102,8    True,TRUE,FALSE,FALSE,FALSE
102,9   False,TRUE,FALSE,TRUE,FALSE
103,0    True,TRUE,TRUE,FALSE,FALSE
103,1   False,FALSE,FALSE,FALSE,TRUE
103,2   False,FALSE,FALSE,TRUE,FALSE
103,3   False,FALSE,FALSE,TRUE,FALSE
